user_id,track_id,artist,rating
655,8969,nas featuring will.i.am,1.5645
655,8970,timbaland featuring justin timberlake,1.5645
655,8971,elisa hale,1.5329
655,8972,the flawboreds,1.5329
655,8973,"snoop dogg, charlie wilson & justin timberlake",1.498
655,8974,harbor feast,1.459
655,8975,bobby womack,1.3638
655,8976,melissa manchester,1.3638
655,8977,raul midn,1.3638
655,8978,nicole takahashi,1.3638
655,8979,rufus,1.3034
655,8980,christina mason,1.3034
655,8981,marcy marxer,1.3034
655,8982,timbaland featuring justin timberlake & nelly furtado,1.3034
655,8983,randy crawford,1.2295
655,8984,brothers johnson,1.2295
655,8985,nat king cole & natalie cole,1.2295
655,8986,the king of france,1.2295
655,8987,the polynesians,1.2295
656,51,duran duran,2.6168
656,72,depeche mode,2.4489
656,77,george michael,2.0235
656,100,abc,1.8087
656,157,michael jackson,1.6672
656,227,the beatles,2.4115
656,258,tina turner,1.7454
656,599,david bowie,1.9381
656,601,prince,2.8106
656,707,metallica,1.8493
656,732,alice cooper,1.7786
656,889,cyndi lauper,1.7454
656,952,skid row,1.975
656,987,"earth, wind & fire",1.7624
656,998,orchestral manoeuvres in the dark,2.1262
656,1015,berlin,1.8493
656,1064,hubert kah,2.623
656,1079,billy idol,1.7624
656,1416,george harrison,1.7086
656,1846,rick james,2.0159
656,1889,oingo boingo,1.8363
656,2343,kiss,2.1317
656,2356,michael monroe,2.0235
656,2554,hall & oates,2.0235
656,2556,the power station,1.7086
656,2558,toto,2.1527
656,2562,arcadia,1.7454
656,2784,hanoi rocks,1.9661
656,2936,a flock of seagulls,1.6198
656,3201,kate bush,1.7086
656,3501,mylne farmer,2.0913
656,3674,alize,1.9661
656,3856,rob thomas,1.7786
656,3921,asia,1.8087
656,4130,foreigner,2.0658
656,4180,europe,1.6443
656,5156,eddie money,1.8087
656,5744,devdas,1.794
656,6776,book of love,1.6443
656,8988,prince & the revolution,2.4426
656,8989,prince and the new power generation,2.2256
656,8990,jayne mansfield,2.1819
656,8991,boyz ii men,2.0235
656,8992,bobby brown,2.0235
656,8993,cameo,1.8363
656,8994,loverboy,1.8087
656,8995,andy taylor,1.794
656,8996,wa wa nee,1.7086
656,8997,jill jones,1.6885
656,8998,kool & the gang,1.6443
657,7,marilyn manson,2.5457
657,190,muse,3.0591
657,207,arctic monkeys,2.9643
657,227,the beatles,2.6602
657,233,nine inch nails,2.6168
657,367,big bang,2.7593
657,377,linkin park,2.9527
657,381,c.n.blue,2.6569
657,388,b2st,2.6386
657,399,,2.7073
657,425,yeah yeah yeahs,3.0893
657,432,klaxons,2.713
657,460,noize mc,2.6795
657,486,30 seconds to mars,3.0032
657,512,deftones,2.8859
657,754,maximum the hormone,3.0128
657,758,,3.517
657,759,#####,2.8984
657,972,t.a.t.u.,2.5394
657,1048,the kooks,2.649
657,1700,clint mansell,2.7519
657,1786,,2.7852
657,1789,5'nizza,2.5473
657,1865,abingdon boys school,2.9064
657,1876,,2.5811
657,1904,shinee,3.0568
657,2106,u-kiss,2.5668
657,2154,jane air,3.1274
657,2383,amatory,3.0994
657,2747,,2.6897
657,2806,ze:a,2.5726
657,2820,sakura,3.0276
657,3046,z,2.9037
657,3833,lumen,2.6976
657,4118,the postal service,2.7985
657,4430,back-on,2.5519
657,4435,the bravery,2.812
657,4502,,2.5378
657,4896,....,2.9725
657,6252,tyler bates,2.6763
657,7637,,3.1748
657,8298,korea,2.6805
657,8790,junkie xl,2.9383
657,8999,side,2.7999
657,9000,beat hackers,2.6143
657,9001,zero-bass,2.6117
657,9002,meg,2.6092
657,9003,w.k.?,2.5961
657,9004,aphelionx,2.5948
657,9005, ,2.5639
658,51,duran duran,2.5579
658,56,daft punk,2.5457
658,58,goldfrapp,2.5199
658,64,ryksopp,2.4318
658,72,depeche mode,3.1951
658,84,cut copy,2.618
658,154,radiohead,2.471
658,182,keane,2.4973
658,187,a-ha,2.7044
658,208,babyshambles,2.8309
658,225,interpol,2.3719
658,227,the beatles,2.3639
658,535,sophie ellis-bextor,2.4044
658,733,john lennon,2.4383
658,998,orchestral manoeuvres in the dark,2.5907
658,1001,pet shop boys,2.6291
658,1013,ultravox,2.4207
658,1072,martin l. gore,2.4318
658,1155,hot chip,2.733
658,1379,hurts,2.4044
658,1398,justice,2.8021
658,1409,calvin harris,2.4161
658,1639,jimi hendrix,2.4632
658,1713,dave gahan,2.3923
658,1738,soulwax,2.7926
658,1895,visage,2.4632
658,1983,the knife,2.4691
658,2134,julian casablancas,2.3797
658,2136,serge gainsbourg,3.1408
658,2535,lcd soundsystem,2.4468
658,2818,the bloody beetroots,2.6079
658,3371,peter doherty,2.6966
658,3768,soft cell,2.3557
658,4022,midnight juggernauts,2.7502
658,4027,mr. oizo,2.5249
658,4028,chromeo,2.4138
658,4245,tesla boy,2.4068
658,4720,2 many dj's,2.6339
658,4727,kavinsky,2.3666
658,4733,sebastian,2.4768
658,5154,miami horror,2.5697
658,6055,college,2.4207
658,8141,the golden filter,2.3873
658,9006,yogo!yogo!,2.5426
658,9007,anoraak,2.5096
658,9008,breakbot,2.4825
658,9009,ou est le swimming pool,2.3873
658,9010,grum,2.3612
658,9011,filthy dukes,2.3612
658,9012,music go music,2.3529
659,55,kylie minogue,3.5539
659,67,madonna,3.5896
659,154,radiohead,3.1176
659,207,arctic monkeys,2.9167
659,257,mariah carey,2.8963
659,285,janet jackson,3.1335
659,288,rihanna,2.9467
659,289,britney spears,3.567
659,291,kelly clarkson,2.8963
659,292,christina aguilera,3.6668
659,293,ashlee simpson,2.8676
659,299,jennifer lopez,3.2224
659,311,natasha bedingfield,2.8711
659,314,ciara,3.1231
659,316,alanis morissette,2.8531
659,322,ashanti,3.0508
659,349,the pussycat dolls,3.3859
659,354,sarah connor,3.2833
659,360,shania twain,2.8525
659,374,,2.8329
659,375,,2.9704
659,389,enya,2.8413
659,456,jesse mccartney,3.2675
659,465,jessica simpson,3.5387
659,467,darren hayes,2.9957
659,486,30 seconds to mars,3.0724
659,523,lindsay lohan,3.0373
659,543,nicole scherzinger,2.8622
659,646,rbd,2.9572
659,787,paulina rubio,3.3512
659,790,belinda,2.8768
659,794,a*teens,2.8875
659,891,jewel,3.1195
659,906,girls aloud,2.8785
659,1459,carrie underwood,3.0755
659,1580,paris hilton,2.9567
659,1596,christina milian,2.9296
659,1918,,2.9458
659,1929,asian kung-fu generation,2.8425
659,1988,the subways,3.2924
659,2094,boa,2.9608
659,2102,,3.4558
659,2376,jenni vartiainen,2.9257
659,2523,spice girls,3.009
659,3324,,3.1896
659,3570,danny,3.5728
659,5574,,3.6787
659,5767,leann rimes,3.1372
659,6397,harry gregson-williams,2.8316
659,9013,,3.0337
660,67,madonna,2.3848
660,187,a-ha,2.0851
660,666,chane & n'evergreen,2.1317
660,669,eric saade,2.1772
660,877,alphaville,2.2376
660,1057,ewa farna,2.3745
660,1464,abba,2.6479
660,2515,agnieszka chyliska,2.4806
660,3500,edyta grniak,2.3848
660,3570,danny,2.623
660,3572,ola,2.1371
660,3966,modern talking,2.2454
660,4309,akcent,2.1206
660,4565,doda,2.4918
660,4568,virgin,2.1317
660,4880,sandra,2.3146
660,6002,juliana pasha,2.1527
660,6697,dana international,2.3269
660,7136,anna jantar,2.5987
660,7734,magnus carlsson,2.2492
660,8718,mns zelmerlw,2.1911
660,8765,justyna steczkowska,2.1819
660,8823,al bano & romina power,2.0913
660,9014,manca pik,2.6398
660,9015,preslava,2.5131
660,9016,halina frckowiak,2.4806
660,9017,irena jarocka,2.473
660,9018,five colors,2.4044
660,9019,borys,2.3947
660,9020,halina benedyk,2.3848
660,9021,hera bjrk,2.3557
660,9022,code red,2.3329
660,9023,helena vondrkov,2.3269
660,9024,sofia rotaru,2.3083
660,9025,urszula sipiska,2.2853
660,9026,candy girl,2.2784
660,9027,paulla,2.2677
660,9028,army of lovers,2.2568
660,9029,dq,2.2454
660,9030,mad'house,2.2415
660,9031,urban symphony,2.2376
660,9032,france gall,2.2296
660,9033,man meadow,2.2131
660,9034,bimbo boy,2.1911
660,9035,krystyna giowska,2.1725
660,9036,magda femme & iwona wgrowska,2.1627
660,9037,baccara,2.1578
660,9038,krzysztof krawczyk,2.1527
660,9039,kristna,2.1527
660,9040,maryla rodowicz,2.1206
661,196,beirut,2.5426
661,2314,cem karaca,2.3848
661,2316,mor ve tesi,2.4044
661,4675,camel,2.3666
661,7201,lo'jo,2.5726
661,8425,karde trkler,2.6242
661,8427,birsen tezer,2.3692
661,8436,yaar kurt,2.2953
661,8439,metin & kemal kahraman,2.3115
661,8445,niyaz,2.3358
661,8450,tlay german,2.5347
661,8454,blent ortagil,2.4768
661,9041,l'ham de foc,2.6657
661,9042,nol bykgnen,2.6456
661,9043,irfan,2.6339
661,9044,mara aranda & solatge,2.6117
661,9045,bandista,2.6053
661,9046,visa,2.588
661,9047,cirus,2.5653
661,9048,lhasa de sela,2.5473
661,9049,trio soulars,2.5426
661,9050,sema,2.499
661,9051,dbaz,2.4936
661,9052,cantodiscanto,2.4788
661,9053,houria achi & l'hijz'car,2.4768
661,9054,fikret kzlok,2.451
661,9055,malits,2.4447
661,9056,aziza mustafa zadeh,2.4383
661,9057,melike,2.4274
661,9058,round mountain,2.4252
661,9059,esra dalfidan,2.4207
661,9060,akli d,2.4184
661,9061,tanju duru,2.3923
661,9062,oneira,2.3873
661,9063,almora,2.3822
661,9064,mor karbasi,2.3822
661,9065,anita livstrand,2.3639
661,9066,hava narghile,2.3639
661,9067,alamut,2.3529
661,9068,vlada tomova,2.3502
661,9069,nawel & lilabox,2.3445
661,9070,ccile corbel,2.3416
661,9071,heval,2.3387
661,9072,los desterrados,2.3329
661,9073,shezar,2.3329
661,9074,aljub + krama,2.3208
661,9075,eleni karaindrou,2.3051
661,9076,yavuz etin,2.3019
661,9077,ojos de brujo,2.2986
661,9078,adissabeba,2.2986
662,65,coldplay,2.9392
662,171,stereophonics,3.1532
662,191,onerepublic,3.1413
662,210,bloc party,2.7806
662,291,kelly clarkson,2.9531
662,300,katy perry,2.9177
662,307,kate voegele,2.8057
662,333,avril lavigne,2.9084
662,342,colbie caillat,2.9673
662,344,taylor swift,3.6109
662,362,a fine frenzy,3.3184
662,403,the all-american rejects,2.8099
662,501,angels & airwaves,2.9941
662,533,oasis,2.8243
662,679,glee cast,3.1492
662,689,florence + the machine,3.3597
662,697,sia,2.8711
662,704,the pretty reckless,3.6535
662,966,nickelback,2.8249
662,1375,snow patrol,3.1644
662,1377,the fray,3.6764
662,1378,jimmy eat world,3.3481
662,1470,lifehouse,3.345
662,1852,red,2.7934
662,1866,yellowcard,2.7889
662,2840,dashboard confessional,3.2799
662,3255,athlete,2.8598
662,3427,goo goo dolls,2.9187
662,3466,sarah mclachlan,2.85
662,3749,gavin degraw,2.9921
662,3753,augustana,3.2654
662,3756,mat kearney,2.8381
662,3859,daughtry,3.3042
662,4177,switchfoot,3.0071
662,4223,the spill canvas,2.7985
662,4488,mari digby,2.8892
662,4756,quietdrive,2.9776
662,6006,trading yesterday,3.1109
662,6608,my favorite highway,2.9227
662,7898,safetysuit,2.9581
662,8274,lydia,2.7992
662,8356,jason walker,2.7737
662,9079,bethany joy lenz,3.2504
662,9080,dr. horrible cast,3.1856
662,9081,umbrellas,3.1808
662,9082,thriving ivory,3.1732
662,9083,jackson waters,3.0446
662,9084,tyler hilton,2.9156
662,9085,radford,2.8722
662,9086,needtobreathe,2.8236
663,374,,2.4918
663,375,,2.7806
663,379,,2.6242
663,396,l'arc~en~ciel,2.6826
663,518,within temptation,2.7374
663,930,nightwish,2.7451
663,936,kamelot,2.4489
663,945,journey,2.6327
663,955,epica,2.4252
663,1157,,2.6536
663,1857,yui,2.5473
663,2000,,2.5839
663,2014,lacuna coil,2.5893
663,2111,,3.1675
663,2116,kalafina,2.8537
663,2498,basshunter,2.5044
663,2512,kotoko,3.1157
663,5087,luna sea,2.4671
663,5093,kokia,2.5249
663,5335,,2.5974
663,9087,,3.0848
663,9088,cocco,3.0078
663,9089,,3.0078
663,9090,,2.9301
663,9091,lia,2.8092
663,9092,,2.8035
663,9093,,2.7642
663,9094,,2.7544
663,9095,angela,2.751
663,9096,,2.6602
663,9097,,2.6014
663,9098,day after tomorrow,2.5893
663,9099,,2.5653
663,9100,fictionjunction yuuka,2.5457
663,9101,,2.541
663,9102,suara,2.5314
663,9103,beforu,2.5182
663,9104,garnet crow,2.5008
663,9105,every little thing,2.4825
663,9106,hl,2.4825
663,9107,,2.4788
663,9108,sowelu,2.4768
663,9109,,2.473
663,9110,,2.451
663,9111,,2.4489
663,9112,,2.4426
663,9113,,2.4362
663,9114,,2.4274
663,9115,,2.4138
663,9116,,2.4115
664,154,radiohead,2.9638
664,196,beirut,3.2943
664,231,devendra banhart,3.1495
664,276,gang starr,2.7882
664,418,sigur rs,2.9747
664,425,yeah yeah yeahs,2.7874
664,433,broken social scene,2.9016
664,440,animal collective,2.7139
664,444,mm,3.048
664,618,belle and sebastian,3.3256
664,622,sufjan stevens,2.8925
664,632,explosions in the sky,2.7844
664,757,crystal castles,2.9508
664,1100,chiodos,2.7139
664,1159,architecture in helsinki,2.7985
664,1732,joanna newsom,3.4108
664,2269,page france,2.8968
664,2433,coeur de pirate,2.7768
664,3227,wu-tang clan,2.6826
664,3259,blonde redhead,2.7904
664,3685,why?,3.322
664,3688,clouddead,3.1382
664,3693,grizzly bear,2.8316
664,3785,spazz,3.3135
664,3902,cocorosie,2.7978
664,4058,the brian jonestown massacre,3.0098
664,4091,shikari,2.6774
664,4779,aesop rock,3.2272
664,5439,hot hot heat,2.8387
664,5605,,2.9888
664,5936,sage francis,3.0598
664,6416,dosh,2.746
664,6687,the unicorns,2.8831
664,8657,buck 65,3.0679
664,8689,karunesh,2.8134
664,9117,themselves,3.0362
664,9118,eyedea & abilities,2.9941
664,9119,swami niranjanananda saraswati,2.9937
664,9120,iron lung,2.9027
664,9121,corn on macabre,2.8763
664,9122,insect warfare,2.8568
664,9123,agents of abhorrence,2.8381
664,9124,sole,2.8316
664,9125,cage,2.7904
664,9126,eyedea,2.7729
664,9127,art doom,2.7391
664,9128,magrudergrind,2.7356
664,9129,cannabis corpse,2.7303
664,9130,the art of fact,2.7035
664,9131,boom bip & doseone,2.7006
665,56,daft punk,2.9207
665,59,new order,2.9917
665,65,coldplay,2.3822
665,70,moby,2.4207
665,72,depeche mode,3.8235
665,99,inxs,1.9181
665,154,radiohead,2.6624
665,159,the cure,2.5378
665,173,placebo,3.432
665,182,keane,2.2415
665,190,muse,3.0143
665,203,blur,2.4749
665,229,the killers,2.5096
665,234,nirvana,2.7844
665,424,the strokes,2.2749
665,429,the smiths,2.6014
665,436,the smashing pumpkins,2.4881
665,511,u2,2.8825
665,533,oasis,2.5026
665,614,pearl jam,2.2986
665,707,metallica,2.8419
665,715,r.e.m.,2.671
665,857,the clash,2.0453
665,993,simple minds,1.8363
665,1001,pet shop boys,3.1778
665,1014,erasure,2.3557
665,1061,recoil,2.1956
665,1072,martin l. gore,2.0309
665,1073,kraftwerk,2.1725
665,1075,iamx,2.9217
665,1090,franz ferdinand,2.5148
665,1249,guns n' roses,1.9381
665,1369,black sabbath,1.8618
665,1381,starsailor,2.0081
665,1384,the verve,1.8493
665,1394,the chemical brothers,2.574
665,1397,fatboy slim,2.1206
665,1398,justice,2.253
665,1713,dave gahan,2.8819
665,2149,booka shade,1.9381
665,2531,morrissey,2.473
665,3413,underworld,2.5008
665,3892,soda stereo,2.6846
665,4306,timo maas,1.8967
665,5237,gustavo cerati,2.1866
665,9132,elefant,2.3822
665,9133,catupecu machu,2.3666
665,9134,tanghetto,2.3115
665,9135,bad lieutenant,2.1866
665,9136,varios(bajofondo),1.8618
666,7,marilyn manson,2.6193
666,61,talk talk,2.6092
666,72,depeche mode,3.168
666,159,the cure,2.8276
666,190,muse,2.9222
666,196,beirut,2.8513
666,227,the beatles,2.5961
666,233,nine inch nails,2.5503
666,234,nirvana,2.6524
666,441,joy division,2.7468
666,515,clan of xymox,2.7814
666,609,nick drake,2.7485
666,867,nick cave and the bad seeds,2.453
666,875,bauhaus,2.7111
666,1098,bjrk,2.5426
666,1104,rammstein,2.499
666,1121,wolfgang amadeus mozart,2.6066
666,1123,johann sebastian bach,2.9156
666,1222,venetian snares,2.5363
666,1412,led zeppelin,2.6784
666,1534,the sisters of mercy,3.0893
666,1707,dead can dance,3.2659
666,3201,kate bush,3.134
666,3280,cocteau twins,3.024
666,3432,christian death,2.499
666,3438,fields of the nephilim,2.7799
666,3454,corpus delicti,2.6917
666,3893,this mortal coil,3.2192
666,5079,emilie autumn,2.7303
666,5658,black tape for a blue girl,2.6558
666,5913,the chameleons,2.4632
666,5919,chants of maldoror,2.4671
666,6582,ulrich schnauss,2.7814
666,8050,le mystre des voix bulgares,2.6445
666,9137,odd nordstoga,2.7912
666,9138,beats antique,2.7791
666,9139,roy harper,2.765
666,9140,the upper egypt ensemble,2.7535
666,9141,android lust,2.7409
666,9142,solace,2.7006
666,9143,arcangelo corelli,2.6635
666,9144,switchblade symphony,2.6445
666,9145,raquy and the cavemen,2.5866
666,9146,steve roach,2.5232
666,9147,and also the trees,2.5096
666,9148,hildegard von bingen,2.499
666,9149,guillaume de machaut,2.4768
666,9150,knossos,2.4592
666,9151,the vanishing,2.4426
666,9152,david helpling & jon jenkins,2.4383
667,67,madonna,2.3083
667,89,lady gaga,3.1905
667,157,michael jackson,2.3923
667,257,mariah carey,2.3873
667,288,rihanna,2.9755
667,289,britney spears,3.6255
667,291,kelly clarkson,2.4788
667,292,christina aguilera,2.5624
667,293,ashlee simpson,2.1424
667,295,beyonc,3.0607
667,300,katy perry,2.887
667,302,p!nk,2.5852
667,306,black eyed peas,3.2481
667,309,danity kane,2.2677
667,314,ciara,2.3329
667,318,hilary duff,2.3822
667,320,fergie,2.0788
667,324,cobra starship,2.3612
667,325,ashley tisdale,2.1206
667,328,david guetta,2.5457
667,330,t.i.,2.4068
667,333,avril lavigne,2.2001
667,344,taylor swift,2.2215
667,349,the pussycat dolls,2.8092
667,461,miley cyrus,2.8249
667,464,3oh!3,2.4318
667,466,ke$ha,2.6836
667,468,usher,2.2784
667,484,ne-yo,2.3146
667,498,paramore,2.6753
667,511,u2,2.2677
667,525,gwen stefani,2.1911
667,531,taio cruz,2.3019
667,538,maroon 5,2.0658
667,540,fall out boy,2.2131
667,545,flo rida,2.4229
667,546,the ting tings,2.3898
667,701,shakira,2.7768
667,793,hannah montana,2.5394
667,907,timbaland,2.3666
667,1037,nicki minaj,2.3639
667,1241,skank,2.0658
667,1444,akon,2.1092
667,1449,pitbull,2.0913
667,1453,selena gomez,2.3947
667,1456,far east movement,2.0658
667,1613,jay-z,2.3146
667,5947,lmfao,2.3299
667,7340,jay sean,2.3115
667,7868,mike posner,2.1262
668,65,coldplay,2.861
668,176,scorpions,2.954
668,220,red hot chili peppers,2.966
668,230,green day,3.0244
668,412,blink-182,2.8476
668,438,o teatro mgico,2.7956
668,439,los hermanos,2.7978
668,498,paramore,2.8544
668,500,bullet for my valentine,2.8283
668,533,oasis,3.0184
668,705,engenheiros do hawaii,3.3125
668,706,ac/dc,3.1137
668,707,metallica,3.024
668,708,capital inicial,3.5953
668,714,legio urbana,2.9016
668,724,ozzy osbourne,2.8229
668,917,iron maiden,2.9576
668,918,megadeth,2.7999
668,924,angra,2.9281
668,932,matanza,3.224
668,946,avantasia,3.002
668,951,bon jovi,2.8463
668,957,blind guardian,3.0117
668,1045,fresno,3.0059
668,1104,rammstein,2.8406
668,1186,sum 41,3.0298
668,1241,skank,3.0857
668,1249,guns n' roses,2.85
668,1350,edguy,2.7666
668,1369,black sabbath,2.8175
668,1513,ramones,2.9262
668,1545,raimundos,2.9772
668,1662,nenhum de ns,2.8519
668,1672,avenged sevenfold,2.8652
668,1681,charlie brown jr.,3.125
668,2032,die apokalyptischen reiter,2.7837
668,2080,nx zero,3.102
668,2346,aerosmith,2.9933
668,2987,hevo84,2.867
668,3204,biquini cavado,2.8476
668,4087,raul seixas,2.8892
668,4463,fernando & sorocaba,2.8952
668,4793,cachorro grande,2.9949
668,4850,strike,2.9738
668,5630,dead fish,3.0262
668,5749,restart,2.8519
668,6120,cpm 22,3.0337
668,6282,mgo de oz,2.756
668,6792,hateen,2.8042
668,9153,victor & lo,2.867
669,89,lady gaga,3.5067
669,288,rihanna,3.2282
669,289,britney spears,3.2107
669,290,jordin sparks,2.6866
669,293,ashlee simpson,2.7948
669,300,katy perry,2.3666
669,318,hilary duff,2.7609
669,320,fergie,2.5852
669,321,jonas brothers,2.3898
669,325,ashley tisdale,2.4362
669,333,avril lavigne,3.4915
669,344,taylor swift,2.4652
669,378,evanescence,2.6558
669,458,justin bieber,2.5549
669,461,miley cyrus,3.2187
669,466,ke$ha,3.5477
669,468,usher,2.2713
669,471,metro station,2.6524
669,475,eminem,2.6351
669,481,simple plan,2.3051
669,486,30 seconds to mars,2.6242
669,498,paramore,3.3758
669,540,fall out boy,2.3612
669,542,pitty,2.6513
669,790,belinda,2.8586
669,972,t.a.t.u.,3.1755
669,1035,breathe carolina,2.7577
669,1045,fresno,2.7852
669,1659,cine,2.769
669,1670,black veil brides,2.3269
669,1673,tokio hotel,3.2782
669,2025,simon curtis,2.5754
669,2080,nx zero,3.3485
669,2082,marjorie estiano,2.5519
669,2435,aloha from hell,2.7167
669,2498,basshunter,3.2553
669,2987,hevo84,2.7956
669,3074,jay vaquer,2.6351
669,3080,colby o'donis,2.49
669,3187,kudai,3.1574
669,3392,exaltasamba,2.1772
669,3397,heidi montag,3.7042
669,3404,sky ferreira,2.4274
669,8364,sean kingston,2.8202
669,9154,rafael wanyer,3.2423
669,9155,diego boneta,2.7617
669,9156,libra,2.6721
669,9157,nicole natalino,2.5768
669,9158,sum,2.4806
669,9159,kishe,2.4749
670,55,kylie minogue,2.9527
670,56,daft punk,2.8803
670,65,coldplay,3.4235
670,84,cut copy,3.1026
670,88,gorillaz,3.0621
670,154,radiohead,3.0965
670,167,scissor sisters,2.9594
670,182,keane,2.8342
670,206,beck,2.8886
670,207,arctic monkeys,3.017
670,228,kings of leon,2.8513
670,229,the killers,2.9913
670,298,lily allen,2.8658
670,310,nelly furtado,2.9884
670,535,sophie ellis-bextor,3.3467
670,546,the ting tings,2.9772
670,716,kaiser chiefs,2.8189
670,903,amy winehouse,3.0251
670,969,kasabian,2.8513
670,1048,the kooks,3.2177
670,1055,myslovitz,3.1148
670,1090,franz ferdinand,2.9513
670,1106,phoenix,2.9069
670,1155,hot chip,2.812
670,1376,white lies,2.9006
670,1400,mgmt,2.8106
670,1409,calvin harris,2.9673
670,1486,santigold,2.9704
670,1934,adele,2.8361
670,1941,gnarls barkley,2.9518
670,1954,yeasayer,3.0291
670,1982,muchy,2.9267
670,1986,metronomy,2.8925
670,2132,dizzee rascal,2.9202
670,2137,two door cinema club,3.1457
670,2521,robyn,2.9643
670,2544,kt tunstall,2.8831
670,2582,foals,2.8289
670,3237,hey,3.1973
670,3288,annie,2.9835
670,3730,friendly fires,3.1319
670,3731,everything everything,3.1549
670,4706,sam sparro,3.0558
670,5045,basement jaxx,3.3186
670,5428,jack peate,2.899
670,7445,reni jusis,2.887
670,9160,mark ronson,3.182
670,9161,ewelina flinta,2.9392
670,9162,kenna,2.9022
670,9163,fox,2.8216
671,89,lady gaga,2.5594
671,240,racionais mc's,2.2677
671,290,jordin sparks,3.7292
671,299,jennifer lopez,2.7926
671,300,katy perry,2.5026
671,318,hilary duff,2.5921
671,327,chris brown,2.2256
671,333,avril lavigne,2.6255
671,393,super junior,2.4863
671,455,backstreet boys,2.2853
671,458,justin bieber,3.2264
671,469,nick carter,2.6168
671,486,30 seconds to mars,2.7204
671,538,maroon 5,2.3019
671,544,adam lambert,2.8763
671,646,rbd,2.7149
671,679,glee cast,4.4241
671,1470,lifehouse,2.8681
671,2080,nx zero,2.5282
671,2439,rascal flatts,2.8693
671,2498,basshunter,2.7666
671,2548,wanessa,3.7471
671,2977,kris allen,2.4318
671,2986,rosa de saron,2.2131
671,3387,tomate,2.2001
671,3392,exaltasamba,2.3898
671,3576,new kids on the block,2.911
671,4463,fernando & sorocaba,2.4768
671,4466,armandinho,2.5044
671,4474,luan santana,2.7609
671,5988,nelly,2.3299
671,7061,bonde da stronda,3.1214
671,7083,rapazolla,2.2986
671,9164,ao cubo,3.2921
671,9165,sam tsui & christina grimmie,2.8864
671,9166,marcos e belutti,2.6976
671,9167,leandro lopes,2.6856
671,9168,sampa crew,2.6591
671,9169,sam tsui,2.6502
671,9170,s pra contrariar,2.5519
671,9171,mc martinho,2.5442
671,9172,bonde da stronda & diwali,2.4973
671,9173,bonde da stronda & mr.catra,2.4844
671,9174,dbs e a quadrilha,2.451
671,9175,salaam-e-ishq,2.4229
671,9176,justin bieber ft rascal flatts,2.4091
671,9177,projota,2.402
671,9178,super junior m,2.2713
671,9179,cd sertanejo 2010 - nusinhocds,2.2568
671,9180,bonde da stronda e dh (cine),2.2454
672,56,daft punk,2.4091
672,220,red hot chili peppers,2.588
672,227,the beatles,2.3502
672,412,blink-182,2.6053
672,536,good charlotte,2.3848
672,540,fall out boy,2.4652
672,691,owl city,2.2215
672,706,ac/dc,2.3019
672,707,metallica,2.7956
672,754,maximum the hormone,2.2376
672,808,rise against,2.8092
672,816,a day to remember,2.5907
672,977,at the drive-in,2.2784
672,978,disturbed,2.2492
672,1044,slipknot,2.5564
672,1046,new found glory,2.3208
672,1100,chiodos,2.4749
672,1116,incubus,2.3051
672,1180,escape the fate,2.5008
672,1185,alesana,2.4405
672,1186,sum 41,2.4296
672,1188,asking alexandria,2.1911
672,1246,panic! at the disco,2.4768
672,1401,deadmau5,2.3692
672,1672,avenged sevenfold,2.5314
672,1866,yellowcard,2.2568
672,1974,rage against the machine,2.3269
672,2214,the word alive,2.2088
672,2617,pierce the veil,2.3115
672,2621,we came as romans,2.2337
672,2829,flobots,2.2853
672,2845,closure in moscow,2.613
672,2847,emarosa,2.3557
672,2959,eyes set to kill,2.4551
672,4014,in:aviate,2.2986
672,4166,confide,2.2986
672,4550,in fear and faith,2.2454
672,4774,adept,2.2887
672,5140,panda,2.5044
672,5239,calle 13,2.292
672,5961,house vs. hurricane,2.1911
672,6461,i am ghost,2.3972
672,7160,,2.5363
672,7540,cultura proftica,2.4652
672,8242,isles & glaciers,2.2853
672,8371,man,2.3208
672,8684,broadway,2.3387
672,9181,living language,2.434
672,9182,fiel a la vega,2.3239
672,9183,el canto del loco,2.2256
673,65,coldplay,2.8335
673,88,gorillaz,2.5754
673,366,jack johnson,2.6826
673,378,evanescence,2.6386
673,412,blink-182,2.5363
673,472,3 doors down,2.5726
673,488,three days grace,2.756
673,614,pearl jam,2.5182
673,706,ac/dc,2.7222
673,707,metallica,2.4954
673,708,capital inicial,2.4691
673,726,apocalyptica,3.3298
673,727,era,2.4806
673,963,yanni,2.6105
673,966,nickelback,2.6846
673,982,foo fighters,3.5328
673,1044,slipknot,2.8127
673,1470,lifehouse,3.2979
673,1556,joss stone,2.8451
673,1672,avenged sevenfold,2.5061
673,1681,charlie brown jr.,2.6053
673,2068,yiruma,3.2972
673,3078,relient k,3.1441
673,3427,goo goo dolls,2.9335
673,3459,five for fighting,2.6255
673,3749,gavin degraw,2.7956
673,4439,dishwalla,2.9359
673,4466,armandinho,2.6836
673,4828,forfun,2.6937
673,5099,train,2.6066
673,5425,diante do trono,2.7682
673,5427,andr valado,3.4235
673,5630,dead fish,2.7948
673,7756,casting crowns,3.0538
673,8728,oficina g3,2.8322
673,8810,the royal philharmonic orchestra,2.5579
673,9184,arautos do rei,3.0793
673,9185,resgate,3.072
673,9186,novo tom,3.0717
673,9187,hillsong united,3.0362
673,9188,carlinhos flix,2.7882
673,9189,raiz coral,2.751
